case_id,kind,location,pauli,tick,control,target,stab_type,syndrome,weight,lit_ancillas
C46_IX,cnot_two,C46,IX,2,"(5, 7)","(6, 6)",Z,000000000000001000000000,1,Z14
C46_IY,cnot_two,C46,IY,2,"(5, 7)","(6, 6)",Z,000000000000001000000000,1,Z14
C46_IZ,cnot_two,C46,IZ,2,"(5, 7)","(6, 6)",Z,000000000000000000000000,0,
C46_XI,cnot_two,C46,XI,2,"(5, 7)","(6, 6)",Z,000000000000000000000000,0,
C46_XX,cnot_two,C46,XX,2,"(5, 7)","(6, 6)",Z,000000000000001000000000,1,Z14
C46_XY,cnot_two,C46,XY,2,"(5, 7)","(6, 6)",Z,000000000000001000000000,1,Z14
C46_XZ,cnot_two,C46,XZ,2,"(5, 7)","(6, 6)",Z,000000000000000000000000,0,
C46_YI,cnot_two,C46,YI,2,"(5, 7)","(6, 6)",Z,000000000000000000001000,1,X20
C46_YX,cnot_two,C46,YX,2,"(5, 7)","(6, 6)",Z,000000000000001000001000,2,Z14;X20
C46_YY,cnot_two,C46,YY,2,"(5, 7)","(6, 6)",Z,000000000000001000001000,2,Z14;X20
C46_YZ,cnot_two,C46,YZ,2,"(5, 7)","(6, 6)",Z,000000000000000000001000,1,X20
C46_ZI,cnot_two,C46,ZI,2,"(5, 7)","(6, 6)",Z,000000000000000000001000,1,X20
C46_ZX,cnot_two,C46,ZX,2,"(5, 7)","(6, 6)",Z,000000000000001000001000,2,Z14;X20
C46_ZY,cnot_two,C46,ZY,2,"(5, 7)","(6, 6)",Z,000000000000001000001000,2,Z14;X20
C46_ZZ,cnot_two,C46,ZZ,2,"(5, 7)","(6, 6)",Z,000000000000000000001000,1,X20
C47_IX,cnot_two,C47,IX,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_IY,cnot_two,C47,IY,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_IZ,cnot_two,C47,IZ,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_XI,cnot_two,C47,XI,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_XX,cnot_two,C47,XX,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_XY,cnot_two,C47,XY,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_XZ,cnot_two,C47,XZ,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_YI,cnot_two,C47,YI,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_YX,cnot_two,C47,YX,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_YY,cnot_two,C47,YY,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_YZ,cnot_two,C47,YZ,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_ZI,cnot_two,C47,ZI,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C47_ZX,cnot_two,C47,ZX,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_ZY,cnot_two,C47,ZY,2,"(9, 7)","(10, 6)",Z,000000000000000010000000,1,Z16
C47_ZZ,cnot_two,C47,ZZ,2,"(9, 7)","(10, 6)",Z,000000000000000000000000,0,
C48_IX,cnot_two,C48,IX,2,"(3, 9)","(4, 8)",Z,000000000000000000010000,1,Z19
C48_IY,cnot_two,C48,IY,2,"(3, 9)","(4, 8)",Z,000000000000000000010000,1,Z19
C48_IZ,cnot_two,C48,IZ,2,"(3, 9)","(4, 8)",Z,000000000000000000000000,0,
C48_XI,cnot_two,C48,XI,2,"(3, 9)","(4, 8)",Z,000000000000000000000000,0,
C48_XX,cnot_two,C48,XX,2,"(3, 9)","(4, 8)",Z,000000000000000000010000,1,Z19
C48_XY,cnot_two,C48,XY,2,"(3, 9)","(4, 8)",Z,000000000000000000010000,1,Z19
C48_XZ,cnot_two,C48,XZ,2,"(3, 9)","(4, 8)",Z,000000000000000000000000,0,
C48_YI,cnot_two,C48,YI,2,"(3, 9)","(4, 8)",Z,000000000000000000000010,1,X22
C48_YX,cnot_two,C48,YX,2,"(3, 9)","(4, 8)",Z,000000000000000000010010,2,Z19;X22
C48_YY,cnot_two,C48,YY,2,"(3, 9)","(4, 8)",Z,000000000000000000010010,2,Z19;X22
C48_YZ,cnot_two,C48,YZ,2,"(3, 9)","(4, 8)",Z,000000000000000000000010,1,X22
C48_ZI,cnot_two,C48,ZI,2,"(3, 9)","(4, 8)",Z,000000000000000000000010,1,X22
C48_ZX,cnot_two,C48,ZX,2,"(3, 9)","(4, 8)",Z,000000000000000000010010,2,Z19;X22
C48_ZY,cnot_two,C48,ZY,2,"(3, 9)","(4, 8)",Z,000000000000000000010010,2,Z19;X22
C48_ZZ,cnot_two,C48,ZZ,2,"(3, 9)","(4, 8)",Z,000000000000000000000010,1,X22
C49_IX,cnot_two,C49,IX,2,"(7, 9)","(8, 8)",Z,000000000000000000000100,1,Z21
C49_IY,cnot_two,C49,IY,2,"(7, 9)","(8, 8)",Z,000000000000000000000100,1,Z21
C49_IZ,cnot_two,C49,IZ,2,"(7, 9)","(8, 8)",Z,000000000000000000000000,0,
C49_XI,cnot_two,C49,XI,2,"(7, 9)","(8, 8)",Z,000000000000000000000000,0,
C49_XX,cnot_two,C49,XX,2,"(7, 9)","(8, 8)",Z,000000000000000000000100,1,Z21
C49_XY,cnot_two,C49,XY,2,"(7, 9)","(8, 8)",Z,000000000000000000000100,1,Z21
C49_XZ,cnot_two,C49,XZ,2,"(7, 9)","(8, 8)",Z,000000000000000000000000,0,
C49_YI,cnot_two,C49,YI,2,"(7, 9)","(8, 8)",Z,000000000000000000000001,1,X23
C49_YX,cnot_two,C49,YX,2,"(7, 9)","(8, 8)",Z,000000000000000000000101,2,Z21;X23
C49_YY,cnot_two,C49,YY,2,"(7, 9)","(8, 8)",Z,000000000000000000000101,2,Z21;X23
C49_YZ,cnot_two,C49,YZ,2,"(7, 9)","(8, 8)",Z,000000000000000000000001,1,X23
C49_ZI,cnot_two,C49,ZI,2,"(7, 9)","(8, 8)",Z,000000000000000000000001,1,X23
C49_ZX,cnot_two,C49,ZX,2,"(7, 9)","(8, 8)",Z,000000000000000000000101,2,Z21;X23
C49_ZY,cnot_two,C49,ZY,2,"(7, 9)","(8, 8)",Z,000000000000000000000101,2,Z21;X23
C49_ZZ,cnot_two,C49,ZZ,2,"(7, 9)","(8, 8)",Z,000000000000000000000001,1,X23
C50_IX,cnot_two,C50,IX,2,"(4, 2)","(5, 1)",X,000010000000000000000000,1,Z4
C50_IY,cnot_two,C50,IY,2,"(4, 2)","(5, 1)",X,000010000000000000000000,1,Z4
C50_IZ,cnot_two,C50,IZ,2,"(4, 2)","(5, 1)",X,000000000000000000000000,0,
C50_XI,cnot_two,C50,XI,2,"(4, 2)","(5, 1)",X,000000000000000000000000,0,
C50_XX,cnot_two,C50,XX,2,"(4, 2)","(5, 1)",X,000010000000000000000000,1,Z4
C50_XY,cnot_two,C50,XY,2,"(4, 2)","(5, 1)",X,000010000000000000000000,1,Z4
C50_XZ,cnot_two,C50,XZ,2,"(4, 2)","(5, 1)",X,000000000000000000000000,0,
C50_YI,cnot_two,C50,YI,2,"(4, 2)","(5, 1)",X,000100000000000000000000,1,X3
C50_YX,cnot_two,C50,YX,2,"(4, 2)","(5, 1)",X,000110000000000000000000,2,X3;Z4
C50_YY,cnot_two,C50,YY,2,"(4, 2)","(5, 1)",X,000110000000000000000000,2,X3;Z4
C50_YZ,cnot_two,C50,YZ,2,"(4, 2)","(5, 1)",X,000100000000000000000000,1,X3
C50_ZI,cnot_two,C50,ZI,2,"(4, 2)","(5, 1)",X,000100000000000000000000,1,X3
C50_ZX,cnot_two,C50,ZX,2,"(4, 2)","(5, 1)",X,000110000000000000000000,2,X3;Z4
C50_ZY,cnot_two,C50,ZY,2,"(4, 2)","(5, 1)",X,000110000000000000000000,2,X3;Z4
C50_ZZ,cnot_two,C50,ZZ,2,"(4, 2)","(5, 1)",X,000100000000000000000000,1,X3
C51_IX,cnot_two,C51,IX,2,"(8, 2)","(9, 1)",X,000000100000000000000000,1,Z6
C51_IY,cnot_two,C51,IY,2,"(8, 2)","(9, 1)",X,000000100000000000000000,1,Z6
C51_IZ,cnot_two,C51,IZ,2,"(8, 2)","(9, 1)",X,000000000000000000000000,0,
C51_XI,cnot_two,C51,XI,2,"(8, 2)","(9, 1)",X,000000000000000000000000,0,
C51_XX,cnot_two,C51,XX,2,"(8, 2)","(9, 1)",X,000000100000000000000000,1,Z6
C51_XY,cnot_two,C51,XY,2,"(8, 2)","(9, 1)",X,000000100000000000000000,1,Z6
C51_XZ,cnot_two,C51,XZ,2,"(8, 2)","(9, 1)",X,000000000000000000000000,0,
C51_YI,cnot_two,C51,YI,2,"(8, 2)","(9, 1)",X,000001000000000000000000,1,X5
C51_YX,cnot_two,C51,YX,2,"(8, 2)","(9, 1)",X,000001100000000000000000,2,X5;Z6
C51_YY,cnot_two,C51,YY,2,"(8, 2)","(9, 1)",X,000001100000000000000000,2,X5;Z6
C51_YZ,cnot_two,C51,YZ,2,"(8, 2)","(9, 1)",X,000001000000000000000000,1,X5
C51_ZI,cnot_two,C51,ZI,2,"(8, 2)","(9, 1)",X,000001000000000000000000,1,X5
C51_ZX,cnot_two,C51,ZX,2,"(8, 2)","(9, 1)",X,000001100000000000000000,2,X5;Z6
C51_ZY,cnot_two,C51,ZY,2,"(8, 2)","(9, 1)",X,000001100000000000000000,2,X5;Z6
C51_ZZ,cnot_two,C51,ZZ,2,"(8, 2)","(9, 1)",X,000001000000000000000000,1,X5
C52_IX,cnot_two,C52,IX,2,"(2, 4)","(3, 3)",X,000000000100000000000000,1,Z9
C52_IY,cnot_two,C52,IY,2,"(2, 4)","(3, 3)",X,000000000100000000000000,1,Z9
C52_IZ,cnot_two,C52,IZ,2,"(2, 4)","(3, 3)",X,000000000000000000000000,0,
C52_XI,cnot_two,C52,XI,2,"(2, 4)","(3, 3)",X,000000000000000000000000,0,
C52_XX,cnot_two,C52,XX,2,"(2, 4)","(3, 3)",X,000000000100000000000000,1,Z9
C52_XY,cnot_two,C52,XY,2,"(2, 4)","(3, 3)",X,000000000100000000000000,1,Z9
C52_XZ,cnot_two,C52,XZ,2,"(2, 4)","(3, 3)",X,000000000000000000000000,0,
C52_YI,cnot_two,C52,YI,2,"(2, 4)","(3, 3)",X,000000001000000000000000,1,X8
C52_YX,cnot_two,C52,YX,2,"(2, 4)","(3, 3)",X,000000001100000000000000,2,X8;Z9
C52_YY,cnot_two,C52,YY,2,"(2, 4)","(3, 3)",X,000000001100000000000000,2,X8;Z9
C52_YZ,cnot_two,C52,YZ,2,"(2, 4)","(3, 3)",X,000000001000000000000000,1,X8
C52_ZI,cnot_two,C52,ZI,2,"(2, 4)","(3, 3)",X,000000001000000000000000,1,X8
C52_ZX,cnot_two,C52,ZX,2,"(2, 4)","(3, 3)",X,000000001100000000000000,2,X8;Z9
C52_ZY,cnot_two,C52,ZY,2,"(2, 4)","(3, 3)",X,000000001100000000000000,2,X8;Z9
C52_ZZ,cnot_two,C52,ZZ,2,"(2, 4)","(3, 3)",X,000000001000000000000000,1,X8
C53_IX,cnot_two,C53,IX,2,"(6, 4)","(7, 3)",X,000000000001000000000000,1,Z11
C53_IY,cnot_two,C53,IY,2,"(6, 4)","(7, 3)",X,000000000001000000000000,1,Z11
C53_IZ,cnot_two,C53,IZ,2,"(6, 4)","(7, 3)",X,000000000000000000000000,0,
C53_XI,cnot_two,C53,XI,2,"(6, 4)","(7, 3)",X,000000000000000000000000,0,
C53_XX,cnot_two,C53,XX,2,"(6, 4)","(7, 3)",X,000000000001000000000000,1,Z11
C53_XY,cnot_two,C53,XY,2,"(6, 4)","(7, 3)",X,000000000001000000000000,1,Z11
C53_XZ,cnot_two,C53,XZ,2,"(6, 4)","(7, 3)",X,000000000000000000000000,0,
C53_YI,cnot_two,C53,YI,2,"(6, 4)","(7, 3)",X,000000000010000000000000,1,X10
C53_YX,cnot_two,C53,YX,2,"(6, 4)","(7, 3)",X,000000000011000000000000,2,X10;Z11
C53_YY,cnot_two,C53,YY,2,"(6, 4)","(7, 3)",X,000000000011000000000000,2,X10;Z11
C53_YZ,cnot_two,C53,YZ,2,"(6, 4)","(7, 3)",X,000000000010000000000000,1,X10
C53_ZI,cnot_two,C53,ZI,2,"(6, 4)","(7, 3)",X,000000000010000000000000,1,X10
C53_ZX,cnot_two,C53,ZX,2,"(6, 4)","(7, 3)",X,000000000011000000000000,2,X10;Z11
C53_ZY,cnot_two,C53,ZY,2,"(6, 4)","(7, 3)",X,000000000011000000000000,2,X10;Z11
C53_ZZ,cnot_two,C53,ZZ,2,"(6, 4)","(7, 3)",X,000000000010000000000000,1,X10
C54_IX,cnot_two,C54,IX,2,"(4, 6)","(5, 5)",X,000000000000001000000000,1,Z14
C54_IY,cnot_two,C54,IY,2,"(4, 6)","(5, 5)",X,000000000000001000000000,1,Z14
C54_IZ,cnot_two,C54,IZ,2,"(4, 6)","(5, 5)",X,000000000000000000000000,0,
C54_XI,cnot_two,C54,XI,2,"(4, 6)","(5, 5)",X,000000000000000000000000,0,
C54_XX,cnot_two,C54,XX,2,"(4, 6)","(5, 5)",X,000000000000001000000000,1,Z14
C54_XY,cnot_two,C54,XY,2,"(4, 6)","(5, 5)",X,000000000000001000000000,1,Z14
C54_XZ,cnot_two,C54,XZ,2,"(4, 6)","(5, 5)",X,000000000000000000000000,0,
C54_YI,cnot_two,C54,YI,2,"(4, 6)","(5, 5)",X,000000000000010000000000,1,X13
C54_YX,cnot_two,C54,YX,2,"(4, 6)","(5, 5)",X,000000000000011000000000,2,X13;Z14
C54_YY,cnot_two,C54,YY,2,"(4, 6)","(5, 5)",X,000000000000011000000000,2,X13;Z14
C54_YZ,cnot_two,C54,YZ,2,"(4, 6)","(5, 5)",X,000000000000010000000000,1,X13
C54_ZI,cnot_two,C54,ZI,2,"(4, 6)","(5, 5)",X,000000000000010000000000,1,X13
C54_ZX,cnot_two,C54,ZX,2,"(4, 6)","(5, 5)",X,000000000000011000000000,2,X13;Z14
C54_ZY,cnot_two,C54,ZY,2,"(4, 6)","(5, 5)",X,000000000000011000000000,2,X13;Z14
C54_ZZ,cnot_two,C54,ZZ,2,"(4, 6)","(5, 5)",X,000000000000010000000000,1,X13
C55_IX,cnot_two,C55,IX,2,"(8, 6)","(9, 5)",X,000000000000000010000000,1,Z16
C55_IY,cnot_two,C55,IY,2,"(8, 6)","(9, 5)",X,000000000000000010000000,1,Z16
C55_IZ,cnot_two,C55,IZ,2,"(8, 6)","(9, 5)",X,000000000000000000000000,0,
C55_XI,cnot_two,C55,XI,2,"(8, 6)","(9, 5)",X,000000000000000000000000,0,
C55_XX,cnot_two,C55,XX,2,"(8, 6)","(9, 5)",X,000000000000000010000000,1,Z16
C55_XY,cnot_two,C55,XY,2,"(8, 6)","(9, 5)",X,000000000000000010000000,1,Z16
C55_XZ,cnot_two,C55,XZ,2,"(8, 6)","(9, 5)",X,000000000000000000000000,0,
C55_YI,cnot_two,C55,YI,2,"(8, 6)","(9, 5)",X,000000000000000100000000,1,X15
C55_YX,cnot_two,C55,YX,2,"(8, 6)","(9, 5)",X,000000000000000110000000,2,X15;Z16
C55_YY,cnot_two,C55,YY,2,"(8, 6)","(9, 5)",X,000000000000000110000000,2,X15;Z16
C55_YZ,cnot_two,C55,YZ,2,"(8, 6)","(9, 5)",X,000000000000000100000000,1,X15
C55_ZI,cnot_two,C55,ZI,2,"(8, 6)","(9, 5)",X,000000000000000100000000,1,X15
C55_ZX,cnot_two,C55,ZX,2,"(8, 6)","(9, 5)",X,000000000000000110000000,2,X15;Z16
C55_ZY,cnot_two,C55,ZY,2,"(8, 6)","(9, 5)",X,000000000000000110000000,2,X15;Z16
C55_ZZ,cnot_two,C55,ZZ,2,"(8, 6)","(9, 5)",X,000000000000000100000000,1,X15
C56_IX,cnot_two,C56,IX,2,"(2, 8)","(3, 7)",X,000000000000000000010000,1,Z19
C56_IY,cnot_two,C56,IY,2,"(2, 8)","(3, 7)",X,000000000000000000010000,1,Z19
C56_IZ,cnot_two,C56,IZ,2,"(2, 8)","(3, 7)",X,000000000000000000000000,0,
C56_XI,cnot_two,C56,XI,2,"(2, 8)","(3, 7)",X,000000000000000000000000,0,
C56_XX,cnot_two,C56,XX,2,"(2, 8)","(3, 7)",X,000000000000000000010000,1,Z19
C56_XY,cnot_two,C56,XY,2,"(2, 8)","(3, 7)",X,000000000000000000010000,1,Z19
C56_XZ,cnot_two,C56,XZ,2,"(2, 8)","(3, 7)",X,000000000000000000000000,0,
C56_YI,cnot_two,C56,YI,2,"(2, 8)","(3, 7)",X,000000000000000000100000,1,X18
C56_YX,cnot_two,C56,YX,2,"(2, 8)","(3, 7)",X,000000000000000000110000,2,X18;Z19
C56_YY,cnot_two,C56,YY,2,"(2, 8)","(3, 7)",X,000000000000000000110000,2,X18;Z19
C56_YZ,cnot_two,C56,YZ,2,"(2, 8)","(3, 7)",X,000000000000000000100000,1,X18
C56_ZI,cnot_two,C56,ZI,2,"(2, 8)","(3, 7)",X,000000000000000000100000,1,X18
C56_ZX,cnot_two,C56,ZX,2,"(2, 8)","(3, 7)",X,000000000000000000110000,2,X18;Z19
C56_ZY,cnot_two,C56,ZY,2,"(2, 8)","(3, 7)",X,000000000000000000110000,2,X18;Z19
C56_ZZ,cnot_two,C56,ZZ,2,"(2, 8)","(3, 7)",X,000000000000000000100000,1,X18
C57_IX,cnot_two,C57,IX,2,"(6, 8)","(7, 7)",X,000000000000000000000100,1,Z21
C57_IY,cnot_two,C57,IY,2,"(6, 8)","(7, 7)",X,000000000000000000000100,1,Z21
C57_IZ,cnot_two,C57,IZ,2,"(6, 8)","(7, 7)",X,000000000000000000000000,0,
C57_XI,cnot_two,C57,XI,2,"(6, 8)","(7, 7)",X,000000000000000000000000,0,
C57_XX,cnot_two,C57,XX,2,"(6, 8)","(7, 7)",X,000000000000000000000100,1,Z21
C57_XY,cnot_two,C57,XY,2,"(6, 8)","(7, 7)",X,000000000000000000000100,1,Z21
C57_XZ,cnot_two,C57,XZ,2,"(6, 8)","(7, 7)",X,000000000000000000000000,0,
C57_YI,cnot_two,C57,YI,2,"(6, 8)","(7, 7)",X,000000000000000000001000,1,X20
C57_YX,cnot_two,C57,YX,2,"(6, 8)","(7, 7)",X,000000000000000000001100,2,X20;Z21
C57_YY,cnot_two,C57,YY,2,"(6, 8)","(7, 7)",X,000000000000000000001100,2,X20;Z21
C57_YZ,cnot_two,C57,YZ,2,"(6, 8)","(7, 7)",X,000000000000000000001000,1,X20
C57_ZI,cnot_two,C57,ZI,2,"(6, 8)","(7, 7)",X,000000000000000000001000,1,X20
C57_ZX,cnot_two,C57,ZX,2,"(6, 8)","(7, 7)",X,000000000000000000001100,2,X20;Z21
C57_ZY,cnot_two,C57,ZY,2,"(6, 8)","(7, 7)",X,000000000000000000001100,2,X20;Z21
C57_ZZ,cnot_two,C57,ZZ,2,"(6, 8)","(7, 7)",X,000000000000000000001000,1,X20
C58_IX,cnot_two,C58,IX,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_IY,cnot_two,C58,IY,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_IZ,cnot_two,C58,IZ,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_XI,cnot_two,C58,XI,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_XX,cnot_two,C58,XX,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_XY,cnot_two,C58,XY,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_XZ,cnot_two,C58,XZ,2,"(4, 10)","(5, 9)",X,000000000000000000000000,0,
C58_YI,cnot_two,C58,YI,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_YX,cnot_two,C58,YX,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_YY,cnot_two,C58,YY,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_YZ,cnot_two,C58,YZ,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_ZI,cnot_two,C58,ZI,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_ZX,cnot_two,C58,ZX,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_ZY,cnot_two,C58,ZY,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C58_ZZ,cnot_two,C58,ZZ,2,"(4, 10)","(5, 9)",X,000000000000000000000010,1,X22
C59_IX,cnot_two,C59,IX,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_IY,cnot_two,C59,IY,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_IZ,cnot_two,C59,IZ,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_XI,cnot_two,C59,XI,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_XX,cnot_two,C59,XX,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_XY,cnot_two,C59,XY,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_XZ,cnot_two,C59,XZ,2,"(8, 10)","(9, 9)",X,000000000000000000000000,0,
C59_YI,cnot_two,C59,YI,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_YX,cnot_two,C59,YX,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_YY,cnot_two,C59,YY,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_YZ,cnot_two,C59,YZ,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_ZI,cnot_two,C59,ZI,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_ZX,cnot_two,C59,ZX,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_ZY,cnot_two,C59,ZY,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C59_ZZ,cnot_two,C59,ZZ,2,"(8, 10)","(9, 9)",X,000000000000000000000001,1,X23
C60_IX,cnot_two,C60,IX,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_IY,cnot_two,C60,IY,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_IZ,cnot_two,C60,IZ,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_XI,cnot_two,C60,XI,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_XX,cnot_two,C60,XX,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_XY,cnot_two,C60,XY,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_XZ,cnot_two,C60,XZ,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_YI,cnot_two,C60,YI,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_YX,cnot_two,C60,YX,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_YY,cnot_two,C60,YY,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_YZ,cnot_two,C60,YZ,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_ZI,cnot_two,C60,ZI,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C60_ZX,cnot_two,C60,ZX,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_ZY,cnot_two,C60,ZY,3,"(1, 1)","(2, 2)",Z,001000000000000000000000,1,Z2
C60_ZZ,cnot_two,C60,ZZ,3,"(1, 1)","(2, 2)",Z,000000000000000000000000,0,
C61_IX,cnot_two,C61,IX,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_IY,cnot_two,C61,IY,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_IZ,cnot_two,C61,IZ,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_XI,cnot_two,C61,XI,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_XX,cnot_two,C61,XX,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_XY,cnot_two,C61,XY,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_XZ,cnot_two,C61,XZ,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_YI,cnot_two,C61,YI,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_YX,cnot_two,C61,YX,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_YY,cnot_two,C61,YY,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_YZ,cnot_two,C61,YZ,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_ZI,cnot_two,C61,ZI,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C61_ZX,cnot_two,C61,ZX,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_ZY,cnot_two,C61,ZY,3,"(5, 1)","(6, 2)",Z,000010000000000000000000,1,Z4
C61_ZZ,cnot_two,C61,ZZ,3,"(5, 1)","(6, 2)",Z,000000000000000000000000,0,
C62_IX,cnot_two,C62,IX,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_IY,cnot_two,C62,IY,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_IZ,cnot_two,C62,IZ,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_XI,cnot_two,C62,XI,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_XX,cnot_two,C62,XX,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_XY,cnot_two,C62,XY,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_XZ,cnot_two,C62,XZ,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_YI,cnot_two,C62,YI,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_YX,cnot_two,C62,YX,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_YY,cnot_two,C62,YY,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_YZ,cnot_two,C62,YZ,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_ZI,cnot_two,C62,ZI,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C62_ZX,cnot_two,C62,ZX,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_ZY,cnot_two,C62,ZY,3,"(9, 1)","(10, 2)",Z,000000100000000000000000,1,Z6
C62_ZZ,cnot_two,C62,ZZ,3,"(9, 1)","(10, 2)",Z,000000000000000000000000,0,
C63_IX,cnot_two,C63,IX,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_IY,cnot_two,C63,IY,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_IZ,cnot_two,C63,IZ,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_XI,cnot_two,C63,XI,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_XX,cnot_two,C63,XX,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_XY,cnot_two,C63,XY,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_XZ,cnot_two,C63,XZ,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_YI,cnot_two,C63,YI,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_YX,cnot_two,C63,YX,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
